origin,time,path,method,size,status_code
blv-pm11-ip17.halcyon.com,1995-08-01 00:19:35,/,GET,7280,200
ppp3_069.bekkoame.or.jp,1995-08-01 00:19:39,/images/NASA-logosmall.gif,GET,786,200
ppp3_069.bekkoame.or.jp,1995-08-01 00:19:40,/images/KSC-logosmall.gif,GET,1204,200
blv-pm11-ip17.halcyon.com,1995-08-01 00:19:41,/images/ksclogo-medium.gif,GET,5866,200
scctn02.sp.ac.sg,1995-08-01 00:19:41,/,GET,7280,200
palpk-s13.intac.com,1995-08-01 00:19:43,/images/de-logo.gif,GET,863,200
ppp3_069.bekkoame.or.jp,1995-08-01 00:19:51,/shuttle/countdown/count70.gif,GET,46573,200
pm9.j51.com,1995-08-01 00:19:51,/history/apollo/flight-summary.txt,GET,5086,200
palpk-s13.intac.com,1995-08-01 00:19:54,/images/crawler-logo.gif,GET,14108,200
blv-pm11-ip17.halcyon.com,1995-08-01 00:20:01,/images/NASA-logosmall.gif,GET,786,200
scctn02.sp.ac.sg,1995-08-01 00:20:01,/images/ksclogo-medium.gif,GET,5866,200
blv-pm11-ip17.halcyon.com,1995-08-01 00:20:06,/images/USA-logosmall.gif,GET,234,200
blv-pm11-ip17.halcyon.com,1995-08-01 00:20:07,/images/MOSAIC-logosmall.gif,GET,363,200
139.230.35.135,1995-08-01 00:20:10,/shuttle/countdown/liftoff.html,GET,5220,200
dialip129.gov.bc.ca,1995-08-01 00:20:11,/history/apollo/apollo-11/images/,GET,3459,200
blv-pm11-ip17.halcyon.com,1995-08-01 00:20:13,/images/WORLD-logosmall.gif,GET,669,200
dd09-012.compuserve.com,1995-08-01 00:20:23,/ksc.html,GET,7280,200
van15423.direct.ca,1995-08-01 00:20:28,/software/winvn/winvn.html,GET,0,304
van15423.direct.ca,1995-08-01 00:20:29,/images/construct.gif,GET,0,304
van15423.direct.ca,1995-08-01 00:20:29,/software/winvn/bluemarb.gif,GET,0,304
van15423.direct.ca,1995-08-01 00:20:29,/software/winvn/wvsmall.gif,GET,0,304
van15423.direct.ca,1995-08-01 00:20:30,/images/KSC-logosmall.gif,GET,0,304
van15423.direct.ca,1995-08-01 00:20:31,/images/WORLD-logosmall.gif,GET,0,304
van15423.direct.ca,1995-08-01 00:20:34,/software/winvn/winvn.gif,GET,0,304
van15423.direct.ca,1995-08-01 00:20:35,/images/MOSAIC-logosmall.gif,GET,0,304
van15423.direct.ca,1995-08-01 00:20:36,/images/USA-logosmall.gif,GET,0,304
cs1-08.leh.ptd.net,1995-08-01 00:20:41,/ksc.html,GET,7280,200
blv-pm11-ip17.halcyon.com,1995-08-01 00:20:41,/shuttle/countdown/,GET,4324,200
ip-pdx8-55.teleport.com,1995-08-01 00:20:42,/ksc.html,GET,7280,200
cs1-08.leh.ptd.net,1995-08-01 00:20:43,/images/ksclogo-medium.gif,GET,5866,200
www-d1.proxy.aol.com,1995-08-01 00:20:44,/images/shuttle-patch-small.gif,GET,4179,200
ip-pdx8-55.teleport.com,1995-08-01 00:20:45,/images/ksclogo-medium.gif,GET,5866,200
cs1-08.leh.ptd.net,1995-08-01 00:20:48,/images/NASA-logosmall.gif,GET,786,200
cs1-08.leh.ptd.net,1995-08-01 00:20:48,/images/MOSAIC-logosmall.gif,GET,363,200
ip-pdx8-55.teleport.com,1995-08-01 00:20:50,/images/NASA-logosmall.gif,GET,786,200
cs1-08.leh.ptd.net,1995-08-01 00:20:50,/images/USA-logosmall.gif,GET,234,200
cs1-08.leh.ptd.net,1995-08-01 00:20:50,/images/WORLD-logosmall.gif,GET,669,200
blv-pm11-ip17.halcyon.com,1995-08-01 00:20:52,/images/KSC-logosmall.gif,GET,1204,200
ip-pdx8-55.teleport.com,1995-08-01 00:20:53,/images/MOSAIC-logosmall.gif,GET,363,200
ip-pdx8-55.teleport.com,1995-08-01 00:20:57,/images/USA-logosmall.gif,GET,234,200
blv-pm11-ip17.halcyon.com,1995-08-01 00:20:57,/shuttle/countdown/count70.gif,GET,46573,200
dd09-012.compuserve.com,1995-08-01 00:20:58,/shuttle/missions/sts-70/mission-sts-70.html,GET,20224,200
ip-pdx8-55.teleport.com,1995-08-01 00:21:00,/images/WORLD-logosmall.gif,GET,669,200
133.43.96.45,1995-08-01 00:21:01,/history/apollo/apollo-13/apollo-13.html,GET,18556,200
133.43.96.45,1995-08-01 00:21:04,/history/apollo/apollo-13/apollo-13-patch-small.gif,GET,12859,200
ppp3_069.bekkoame.or.jp,1995-08-01 00:21:05,"/cgi-bin/imagemap/countdown70?186,284",GET,110,302
128.159.129.170,1995-08-01 00:21:06,/,GET,7280,200
128.159.129.170,1995-08-01 00:21:06,/images/ksclogo-medium.gif,GET,5866,200
ppp3_069.bekkoame.or.jp,1995-08-01 00:21:07,/shuttle/missions/sts-70/movies/movies.html,GET,2979,200
cs1-08.leh.ptd.net,1995-08-01 00:21:08,/shuttle/missions/sts-71/movies/movies.html,GET,3381,200
128.159.129.170,1995-08-01 00:21:08,/images/NASA-logosmall.gif,GET,786,200
128.159.129.170,1995-08-01 00:21:08,/images/MOSAIC-logosmall.gif,GET,363,200
128.159.129.170,1995-08-01 00:21:09,/images/USA-logosmall.gif,GET,234,200
128.159.129.170,1995-08-01 00:21:09,/images/WORLD-logosmall.gif,GET,669,200
cs1-08.leh.ptd.net,1995-08-01 00:21:10,/shuttle/missions/sts-71/sts-71-patch-small.gif,GET,12054,200
ppp3_069.bekkoame.or.jp,1995-08-01 00:21:13,/shuttle/missions/sts-70/sts-70-patch-small.gif,GET,5978,200
pm9.j51.com,1995-08-01 00:21:14,/history/apollo/as-201/as-201.html,GET,3679,200
tsip52.ionet.net,1995-08-01 00:21:16,/shuttle/missions/missions.html,GET,8677,200
pm9.j51.com,1995-08-01 00:21:17,/history/apollo/as-201/as-201-patch-small.gif,GET,16184,200
sunset.somcau.siu.edu,1995-08-01 00:21:17,/shuttle/missions/sts-66/sts-66-patch-small.gif,GET,20271,200
ip-pdx8-55.teleport.com,1995-08-01 00:21:17,/shuttle/countdown/,GET,4324,200
palpk-s13.intac.com,1995-08-01 00:21:18,/images/whatsnew.gif,GET,651,200
tsip52.ionet.net,1995-08-01 00:21:19,/images/launchmedium.gif,GET,11853,200
sunset.somcau.siu.edu,1995-08-01 00:21:24,/shuttle/missions/sts-66/mission-sts-66.html,GET,174452,200
tsip52.ionet.net,1995-08-01 00:21:26,/images/NASA-logosmall.gif,GET,786,200
tsip52.ionet.net,1995-08-01 00:21:26,/images/KSC-logosmall.gif,GET,1204,200
palpk-s13.intac.com,1995-08-01 00:21:28,/images/slf-logo.gif,GET,10966,200
sunset.somcau.siu.edu,1995-08-01 00:21:28,/images/KSC-logosmall.gif,GET,1204,200
ip-pdx8-55.teleport.com,1995-08-01 00:21:28,/images/KSC-logosmall.gif,GET,1204,200
sunset.somcau.siu.edu,1995-08-01 00:21:29,/images/launch-logo.gif,GET,1713,200
sunset.somcau.siu.edu,1995-08-01 00:21:29,/history/apollo/images/apollo-logo1.gif,GET,1173,200
ip-pdx8-55.teleport.com,1995-08-01 00:21:32,/shuttle/countdown/count70.gif,GET,46573,200
133.43.96.45,1995-08-01 00:21:36,/history/apollo/images/footprint-logo.gif,GET,4209,200
www-c6.proxy.aol.com,1995-08-01 00:21:44,/images/,GET,17688,200
dd09-012.compuserve.com,1995-08-01 00:21:46,/shuttle/missions/sts-70/sts-70-patch-small.gif,GET,5978,200
dd09-012.compuserve.com,1995-08-01 00:21:52,/images/launch-logo.gif,GET,1713,200
pm9.j51.com,1995-08-01 00:21:54,/history/apollo/apollo-4/apollo-4.html,GET,3542,200
palpk-s13.intac.com,1995-08-01 00:21:55,/images/op.gif,GET,1408,200
www-c6.proxy.aol.com,1995-08-01 00:21:55,/icons/menu.xbm,GET,527,200
dd09-012.compuserve.com,1995-08-01 00:21:56,/history/apollo/images/apollo-logo1.gif,GET,1173,200
pm9.j51.com,1995-08-01 00:21:57,/history/apollo/apollo-4/apollo-4-patch-small.gif,GET,11934,200
www-c6.proxy.aol.com,1995-08-01 00:21:58,/icons/blank.xbm,GET,509,200
www-c6.proxy.aol.com,1995-08-01 00:21:58,/icons/image.xbm,GET,509,200
www-c6.proxy.aol.com,1995-08-01 00:22:04,/icons/unknown.xbm,GET,515,200
piweba1y.prodigy.com,1995-08-01 00:22:09,/shuttle/missions/sts-70/mission-sts-70.html,GET,20224,200
139.230.35.135,1995-08-01 00:22:12,/shuttle/countdown/liftoff.html,GET,5220,200
www-c6.proxy.aol.com,1995-08-01 00:22:14,/images/IMPACT.JPG,GET,169883,200
www-d1.proxy.aol.com,1995-08-01 00:22:20,/images/launch-logo.gif,GET,1713,200
www-d1.proxy.aol.com,1995-08-01 00:22:20,/images/KSC-logosmall.gif,GET,1204,200
pm6a3.sover.net,1995-08-01 00:22:27,/ksc.html,GET,7280,200
pm6a3.sover.net,1995-08-01 00:22:30,/images/ksclogo-medium.gif,GET,5866,200
pm6a3.sover.net,1995-08-01 00:22:33,/images/NASA-logosmall.gif,GET,786,200
pwestec.sierra.net,1995-08-01 00:22:34,/biomed/program.html,GET,31393,200
pm6a3.sover.net,1995-08-01 00:22:38,/images/MOSAIC-logosmall.gif,GET,363,200
palpk-s13.intac.com,1995-08-01 00:22:40,/images/imagemaps/,GET,462,200
cs1-08.leh.ptd.net,1995-08-01 00:22:41,/shuttle/missions/sts-71/movies/sts-71-launch-3.mpg,GET,130724,200
palpk-s13.intac.com,1995-08-01 00:22:41,/icons/text.xbm,GET,527,200
pm6a3.sover.net,1995-08-01 00:22:42,/images/USA-logosmall.gif,GET,234,200
pm6a3.sover.net,1995-08-01 00:22:42,/images/WORLD-logosmall.gif,GET,669,200
ras15.srv.net,1995-08-01 00:22:48,/shuttle/missions/sts-56/mission-sts-56.html,GET,9298,200
palpk-s13.intac.com,1995-08-01 00:22:50,/images/imagemaps/stats.map,GET,331,200
blv-pm11-ip17.halcyon.com,1995-08-01 00:22:50,"/cgi-bin/imagemap/countdown70?67,155",GET,111,302
dd09-012.compuserve.com,1995-08-01 00:22:51,/shuttle/missions/missions.html,GET,8677,200
blv-pm11-ip17.halcyon.com,1995-08-01 00:22:52,/shuttle/missions/sts-70/mission-sts-70.html,GET,20224,200
ras15.srv.net,1995-08-01 00:22:53,/shuttle/missions/sts-56/sts-56-patch-small.gif,GET,9978,200
pwestec.sierra.net,1995-08-01 00:22:53,/biomed/wwwicons/purple.gif,GET,334,200
pwestec.sierra.net,1995-08-01 00:22:54,/biomed/wwwicons/blue.gif,GET,334,200
pwestec.sierra.net,1995-08-01 00:22:55,/biomed/wwwicons/green.gif,GET,334,200
pwestec.sierra.net,1995-08-01 00:22:57,/biomed/wwwicons/red.gif,GET,334,200
pwestec.sierra.net,1995-08-01 00:22:58,/biomed/wwwicons/orange.gif,GET,334,200
pwestec.sierra.net,1995-08-01 00:23:00,/biomed/wwwicons/yellow.gif,GET,334,200
pwestec.sierra.net,1995-08-01 00:23:02,/biomed/wwwicons/mm.gif,GET,334,200
ras15.srv.net,1995-08-01 00:23:03,/images/KSC-logosmall.gif,GET,1204,200
pm6a3.sover.net,1995-08-01 00:23:04,/shuttle/missions/sts-69/mission-sts-69.html,GET,10566,200
ppp3_069.bekkoame.or.jp,1995-08-01 00:23:06,/shuttle/missions/sts-70/movies/sts-70-launch.mpg,GET,57344,200
pm6a3.sover.net,1995-08-01 00:23:06,/shuttle/missions/sts-69/sts-69-patch-small.gif,GET,8083,200
blv-pm11-ip17.halcyon.com,1995-08-01 00:23:08,/shuttle/missions/sts-70/sts-70-patch-small.gif,GET,5978,200
ras15.srv.net,1995-08-01 00:23:09,/images/launch-logo.gif,GET,1713,200
pm9.j51.com,1995-08-01 00:23:12,/history/apollo/apollo-1/apollo-1-info.html,GET,1434,200
pm6a3.sover.net,1995-08-01 00:23:14,/images/KSC-logosmall.gif,GET,1204,200
pm6a3.sover.net,1995-08-01 00:23:14,/images/launch-logo.gif,GET,1713,200
pm6a3.sover.net,1995-08-01 00:23:14,/history/apollo/images/apollo-logo1.gif,GET,1173,200
ppp3_069.bekkoame.or.jp,1995-08-01 00:23:15,"/cgi-bin/imagemap/countdown70?72,218",GET,110,302
palpk-s13.intac.com,1995-08-01 00:23:16,/images/hq.gif,GET,40582,200
ras15.srv.net,1995-08-01 00:23:16,/history/apollo/images/apollo-logo1.gif,GET,1173,200
ppp3_069.bekkoame.or.jp,1995-08-01 00:23:17,/shuttle/missions/sts-70/images/images.html,GET,8657,200
dd09-012.compuserve.com,1995-08-01 00:23:20,/images/launchmedium.gif,GET,11853,200
ppp3_069.bekkoame.or.jp,1995-08-01 00:23:31,/shuttle/missions/sts-70/images/KSC-95EC-0515.gif,GET,39252,200
blv-pm11-ip17.halcyon.com,1995-08-01 00:23:34,/images/launch-logo.gif,GET,1713,200
pm9.j51.com,1995-08-01 00:23:35,/history/apollo/apollo-1/images/,GET,1190,200
blv-pm11-ip17.halcyon.com,1995-08-01 00:23:36,/history/apollo/images/apollo-logo1.gif,GET,1173,200
pm9.j51.com,1995-08-01 00:23:38,/icons/blank.xbm,GET,509,200
pm9.j51.com,1995-08-01 00:23:41,/icons/menu.xbm,GET,527,200
pm9.j51.com,1995-08-01 00:23:42,/icons/image.xbm,GET,509,200
www-c6.proxy.aol.com,1995-08-01 00:24:00,/images/cm-map.gif,GET,22011,200
133.43.106.47,1995-08-01 00:24:18,/,GET,7280,200
dd09-012.compuserve.com,1995-08-01 00:24:20,/facts/about_ksc.html,GET,3977,200
cherry.hip.berkeley.edu,1995-08-01 00:24:21,/history/apollo/apollo-13/apollo-13.html,GET,18556,200
dialip129.gov.bc.ca,1995-08-01 00:24:21,/history/apollo/apollo-11/images/69HC680.GIF,GET,149444,200
139.230.35.135,1995-08-01 00:24:22,/shuttle/missions/sts-70/images/images.html,GET,8657,200
cherry.hip.berkeley.edu,1995-08-01 00:24:23,/history/apollo/apollo-13/apollo-13-patch-small.gif,GET,12859,200
dd09-012.compuserve.com,1995-08-01 00:24:25,/images/launchpalms-small.gif,GET,11473,200
133.43.106.47,1995-08-01 00:24:29,/images/ksclogo-medium.gif,GET,5866,200
piweba1y.prodigy.com,1995-08-01 00:24:29,/shuttle/missions/sts-70/sts-70-patch-small.gif,GET,5978,200
dd12-062.compuserve.com,1995-08-01 00:24:37,/shuttle/missions/missions.html,GET,8677,200
piweba1y.prodigy.com,1995-08-01 00:24:40,/images/KSC-logosmall.gif,GET,1204,200
cherry.hip.berkeley.edu,1995-08-01 00:24:44,/images/ksclogosmall.gif,GET,3635,200
cherry.hip.berkeley.edu,1995-08-01 00:24:45,/history/apollo/images/footprint-logo.gif,GET,4209,200
dd12-062.compuserve.com,1995-08-01 00:24:45,/images/launchmedium.gif,GET,11853,200
piweba1y.prodigy.com,1995-08-01 00:24:46,/images/launch-logo.gif,GET,1713,200
133.43.106.47,1995-08-01 00:24:50,/images/NASA-logosmall.gif,GET,786,200
ras15.srv.net,1995-08-01 00:24:57,/shuttle/missions/missions.html,GET,8677,200
133.43.106.47,1995-08-01 00:25:00,/images/MOSAIC-logosmall.gif,GET,363,200
ras15.srv.net,1995-08-01 00:25:01,/images/launchmedium.gif,GET,11853,200
www-d1.proxy.aol.com,1995-08-01 00:25:05,/shuttle/technology/sts-newsref/srb.html,GET,49553,200
133.43.106.47,1995-08-01 00:25:11,/images/USA-logosmall.gif,GET,234,200
ix-sea6-23.ix.netcom.com,1995-08-01 00:25:12,/software/winvn/winvn.html,GET,9866,200
csclass.utdallas.edu,1995-08-01 00:25:13,/shuttle/missions/sts-68/mission-sts-68.html,GET,40960,200
ix-sea6-23.ix.netcom.com,1995-08-01 00:25:14,/software/winvn/winvn.gif,GET,25218,200
ix-sea6-23.ix.netcom.com,1995-08-01 00:25:14,/images/construct.gif,GET,1414,200
ix-sea6-23.ix.netcom.com,1995-08-01 00:25:14,/software/winvn/bluemarb.gif,GET,4441,200
ras15.srv.net,1995-08-01 00:25:15,/images/NASA-logosmall.gif,GET,786,200
133.43.106.47,1995-08-01 00:25:15,/images/WORLD-logosmall.gif,GET,669,200
ix-sea6-23.ix.netcom.com,1995-08-01 00:25:19,/software/winvn/wvsmall.gif,GET,13372,200
139.230.35.135,1995-08-01 00:25:22,/shuttle/missions/sts-70/images/KSC-95EC-1059.gif,GET,40180,200
ix-sea6-23.ix.netcom.com,1995-08-01 00:25:24,/images/KSC-logosmall.gif,GET,1204,200
ix-sea6-23.ix.netcom.com,1995-08-01 00:25:24,/images/MOSAIC-logosmall.gif,GET,363,200
ix-sea6-23.ix.netcom.com,1995-08-01 00:25:26,/images/USA-logosmall.gif,GET,234,200
ix-sea6-23.ix.netcom.com,1995-08-01 00:25:26,/images/WORLD-logosmall.gif,GET,669,200
www-d1.proxy.aol.com,1995-08-01 00:25:35,/shuttle/technology/images/srb_16-small.gif,GET,42732,200
ix-min1-02.ix.netcom.com,1995-08-01 00:25:39,/images/ksclogosmall.gif,GET,0,304
grail911.nando.net,1995-08-01 00:25:45,/history/apollo/,GET,6245,200
grail911.nando.net,1995-08-01 00:25:47,/icons/blank.xbm,GET,509,200
grail911.nando.net,1995-08-01 00:25:47,/icons/menu.xbm,GET,527,200
ras15.srv.net,1995-08-01 00:25:48,/shuttle/missions/sts-69/mission-sts-69.html,GET,10566,200
grail911.nando.net,1995-08-01 00:25:49,/icons/text.xbm,GET,527,200
ras15.srv.net,1995-08-01 00:25:54,/shuttle/missions/sts-69/sts-69-patch-small.gif,GET,8083,200
ix-min1-02.ix.netcom.com,1995-08-01 00:25:55,/history/apollo/images/footprint-logo.gif,GET,0,304
piweba3y.prodigy.com,1995-08-01 00:26:00,/history/apollo/apollo-11/apollo-11.html,GET,44877,200
ix-min1-02.ix.netcom.com,1995-08-01 00:26:04,/history/apollo/apollo-12/apollo-12.html,GET,2557,200
ix-min1-02.ix.netcom.com,1995-08-01 00:26:06,/history/apollo/apollo-12/apollo-12-patch-small.gif,GET,11644,200
dialip129.gov.bc.ca,1995-08-01 00:26:14,/history/apollo/apollo-11/movies/,GET,381,200
www-c6.proxy.aol.com,1995-08-01 00:26:17,/images/landing-small.gif,GET,16966,200
in24.inetnebr.com,1995-08-01 00:26:18,/shuttle/missions/sts-76/mission-sts-76.html,GET,3161,200
ix-min1-02.ix.netcom.com,1995-08-01 00:26:19,/history/apollo/apollo-12/apollo-12-info.html,GET,1457,200
in24.inetnebr.com,1995-08-01 00:26:21,/shuttle/missions/sts-76/sts-76-patch-small.gif,GET,4179,200
www-d1.proxy.aol.com,1995-08-01 00:26:22,/images/shuttle-patch-logo.gif,GET,891,200
dialip129.gov.bc.ca,1995-08-01 00:26:23,/history/apollo/apollo-11/sounds/,GET,653,200
ix-min1-02.ix.netcom.com,1995-08-01 00:26:24,/history/apollo/apollo-12/movies/,GET,381,200
ix-min1-02.ix.netcom.com,1995-08-01 00:26:25,/icons/menu.xbm,GET,0,304
ix-min1-02.ix.netcom.com,1995-08-01 00:26:26,/icons/blank.xbm,GET,0,304
slip9-162.beta.delphi.com,1995-08-01 00:26:28,/shuttle/missions/sts-64/mission-sts-64.html,GET,49152,200
slip9-162.beta.delphi.com,1995-08-01 00:26:30,/shuttle/resources/orbiters/discovery.html,GET,6849,200
ix-min1-02.ix.netcom.com,1995-08-01 00:26:31,/history/apollo/apollo-12/,GET,1732,200
ix-min1-02.ix.netcom.com,1995-08-01 00:26:32,/icons/text.xbm,GET,0,304
ix-min1-02.ix.netcom.com,1995-08-01 00:26:33,/icons/image.xbm,GET,0,304
ix-min1-02.ix.netcom.com,1995-08-01 00:26:40,/history/apollo/apollo-12/movies/,GET,381,200
slip9-162.beta.delphi.com,1995-08-01 00:26:40,/shuttle/missions/sts-64/mission-sts-64.html,GET,49152,200
tia1.eskimo.com,1995-08-01 00:26:46,/software/winvn/winvn.html,GET,9866,200
ix-min1-02.ix.netcom.com,1995-08-01 00:26:47,/history/apollo/apollo-12/movies/,GET,381,200
tia1.eskimo.com,1995-08-01 00:26:48,/software/winvn/winvn.gif,GET,25218,200
tia1.eskimo.com,1995-08-01 00:26:48,/images/construct.gif,GET,1414,200
tia1.eskimo.com,1995-08-01 00:26:49,/software/winvn/bluemarb.gif,GET,4441,200
ix-min1-02.ix.netcom.com,1995-08-01 00:26:50,/history/apollo/apollo-12/,GET,1732,200
tia1.eskimo.com,1995-08-01 00:26:55,/software/winvn/wvsmall.gif,GET,13372,200
tia1.eskimo.com,1995-08-01 00:26:56,/images/KSC-logosmall.gif,GET,1204,200
tia1.eskimo.com,1995-08-01 00:26:58,/images/MOSAIC-logosmall.gif,GET,363,200
tia1.eskimo.com,1995-08-01 00:27:05,/images/WORLD-logosmall.gif,GET,669,200
in24.inetnebr.com,1995-08-01 00:27:06,/facilities/mlp.html,GET,2653,200
tia1.eskimo.com,1995-08-01 00:27:06,/images/USA-logosmall.gif,GET,234,200
slippc6.cs.nps.navy.mil,1995-08-01 00:27:14,/shuttle/,GET,957,200
in24.inetnebr.com,1995-08-01 00:27:15,/images/ksclogosmall.gif,GET,3635,200
in24.inetnebr.com,1995-08-01 00:27:15,/images/kscmap-tiny.gif,GET,2537,200
pm9.j51.com,1995-08-01 00:27:24,/history/apollo/apollo-1/images/apollo-1-crew.gif,GET,250849,200
ix-min1-02.ix.netcom.com,1995-08-01 00:27:31,/history/apollo/apollo-12/apollo-12-patch.jpg,GET,90112,200
piweba3y.prodigy.com,1995-08-01 00:27:33,/history/apollo/apollo-11/apollo-11-patch-small.gif,GET,11175,200
remote.redzone.com,1995-08-01 00:27:34,/history/apollo/apollo-13/apollo-13.html,GET,18556,200
remote.redzone.com,1995-08-01 00:27:38,/history/apollo/apollo-13/apollo-13-patch-small.gif,GET,12859,200
ix-min1-02.ix.netcom.com,1995-08-01 00:27:40,/history/apollo/apollo-12/videos/,GET,517,200
ix-min1-02.ix.netcom.com,1995-08-01 00:27:41,/icons/movie.xbm,GET,530,200
ix-min1-02.ix.netcom.com,1995-08-01 00:27:44,/history/apollo/apollo-12/videos/moonflag.mpg,GET,0,200
in24.inetnebr.com,1995-08-01 00:27:59,/shuttle/technology/sts-newsref/et.html,GET,20327,200
tia1.eskimo.com,1995-08-01 00:28:01,/software/winvn/wvlarge.gif,GET,23416,200
remote.redzone.com,1995-08-01 00:28:07,/images/ksclogosmall.gif,GET,3635,200
remote.redzone.com,1995-08-01 00:28:07,/history/apollo/images/footprint-logo.gif,GET,4209,200
in24.inetnebr.com,1995-08-01 00:28:14,/shuttle/technology/images/et_1-small.gif,GET,35624,200
line10.pm1.abb.mindlink.net,1995-08-01 00:28:17,/shuttle/countdown/,GET,4324,200
ix-min1-02.ix.netcom.com,1995-08-01 00:28:26,/history/apollo/apollo-12/videos/,GET,517,200
dialip129.gov.bc.ca,1995-08-01 00:28:28,/history/apollo/apollo-11/sounds/A01106AA.WAV,GET,96036,200
ix-min1-02.ix.netcom.com,1995-08-01 00:28:34,/history/apollo/apollo-12/videos/moonflag.mpg,GET,0,200
www-c1.proxy.aol.com,1995-08-01 00:28:34,/shuttle/missions/sts-71/mission-sts-71.html,GET,13450,200
line10.pm1.abb.mindlink.net,1995-08-01 00:28:39,/images/NASA-logosmall.gif,GET,786,200
line10.pm1.abb.mindlink.net,1995-08-01 00:28:41,/images/KSC-logosmall.gif,GET,1204,200
tia1.eskimo.com,1995-08-01 00:28:41,/pub/winvn/release.txt,GET,0,404
198.248.59.123,1995-08-01 00:28:41,/shuttle/missions/missions.html,GET,8677,200
ix-min1-02.ix.netcom.com,1995-08-01 00:28:43,/history/apollo/apollo-12/videos/moonflag.mpg,GET,0,200
198.248.59.123,1995-08-01 00:28:46,/images/launchmedium.gif,GET,11853,200
ix-min1-02.ix.netcom.com,1995-08-01 00:28:48,/history/apollo/apollo-12/,GET,1732,200
133.43.96.45,1995-08-01 00:28:55,/history/apollo/apollo-13/apollo-13-patch.jpg,GET,143703,200
ix-min1-02.ix.netcom.com,1995-08-01 00:28:55,/history/apollo/apollo-12/movies/,GET,381,200
198.248.59.123,1995-08-01 00:28:57,/images/NASA-logosmall.gif,GET,786,200
198.248.59.123,1995-08-01 00:28:57,/images/KSC-logosmall.gif,GET,1204,200
ix-min1-02.ix.netcom.com,1995-08-01 00:28:57,/history/apollo/apollo-12/,GET,1732,200
piweba3y.prodigy.com,1995-08-01 00:28:59,/history/apollo/apollo-11/apollo-11-patch-small.gif,GET,11175,200
piweba3y.prodigy.com,1995-08-01 00:29:02,/images/ksclogosmall.gif,GET,3635,200
ix-min1-02.ix.netcom.com,1995-08-01 00:29:04,/history/apollo/apollo-12/videos/,GET,517,200
ix-min1-02.ix.netcom.com,1995-08-01 00:29:08,/history/apollo/apollo-12/videos/moonflag.mpg,GET,0,200
line10.pm1.abb.mindlink.net,1995-08-01 00:29:34,/shuttle/countdown/count70.gif,GET,46573,200
www-b3.proxy.aol.com,1995-08-01 00:29:35,/shuttle/missions/sts-68/mission-sts-68.html,GET,49702,200
pm9.j51.com,1995-08-01 00:29:39,/history/apollo/apollo-1/images/66HC1519.gif,GET,65240,200
www-b3.proxy.aol.com,1995-08-01 00:29:55,/shuttle/missions/sts-68/sts-68-patch-small.gif,GET,17459,200
adam.tower.com.au,1995-08-01 00:30:28,/shuttle/missions/sts-71/images/images.html,GET,8529,200
www-b5.proxy.aol.com,1995-08-01 00:30:28,/images/,GET,17688,200
198.248.59.123,1995-08-01 00:30:33,/history/gemini/gemini.html,GET,2522,200
piweba3y.prodigy.com,1995-08-01 00:30:35,/images/ksclogosmall.gif,GET,3635,200
adam.tower.com.au,1995-08-01 00:30:36,/shuttle/missions/sts-71/images/images.html,GET,8529,200
198.248.59.123,1995-08-01 00:30:37,/images/gemini-logo.gif,GET,4452,200
198.248.59.123,1995-08-01 00:30:37,/images/ksclogosmall.gif,GET,3635,200
198.248.59.123,1995-08-01 00:30:38,/history/apollo/images/apollo-logo.gif,GET,3047,200
www-b3.proxy.aol.com,1995-08-01 00:30:57,/images/launch-logo.gif,GET,1713,200
piweba3y.prodigy.com,1995-08-01 00:30:57,/history/apollo/images/footprint-logo.gif,GET,4209,200
www-d1.proxy.aol.com,1995-08-01 00:30:59,/shuttle/technology/sts-newsref/sts_asm.html,GET,71654,200
www-b3.proxy.aol.com,1995-08-01 00:31:02,/images/KSC-logosmall.gif,GET,1204,200
www-b5.proxy.aol.com,1995-08-01 00:31:04,/history/skylab/skylab.html,GET,1687,200
www-b5.proxy.aol.com,1995-08-01 00:31:07,/history/skylab/skylab-small.gif,GET,9202,200
www-b5.proxy.aol.com,1995-08-01 00:31:07,/history/apollo/images/apollo-logo.gif,GET,3047,200
pm9.j51.com,1995-08-01 00:31:12,/history/apollo/apollo-1/images/67HC33a.gif,GET,79452,200
piweba3y.prodigy.com,1995-08-01 00:31:39,/facilities/vab.html,GET,4045,200
rdr4.ccinet.ab.ca,1995-08-01 00:31:41,/shuttle/countdown/,GET,0,304
www-b5.proxy.aol.com,1995-08-01 00:31:41,/history/skylab/skylab-2.html,GET,1478,200
cs1-08.leh.ptd.net,1995-08-01 00:31:41,/ksc.html,GET,7280,200
cs1-08.leh.ptd.net,1995-08-01 00:31:43,/images/ksclogo-medium.gif,GET,5866,200
dynamic-ara3.csuchico.edu,1995-08-01 00:31:44,/ksc.html,GET,7280,200
www-b5.proxy.aol.com,1995-08-01 00:31:44,/history/skylab/skylab-logo.gif,GET,3274,200
rdr4.ccinet.ab.ca,1995-08-01 00:31:46,/shuttle/countdown/count70.gif,GET,0,304
rdr4.ccinet.ab.ca,1995-08-01 00:31:47,/images/NASA-logosmall.gif,GET,0,304
rdr4.ccinet.ab.ca,1995-08-01 00:31:47,/images/KSC-logosmall.gif,GET,0,304
cs1-08.leh.ptd.net,1995-08-01 00:31:48,/images/NASA-logosmall.gif,GET,786,200
